Feedback_ID,Parent_Feedback,Sentiment_Label,Submission_Date,School_ID
2703,There are not enough resources for special needs students.,Negative,2025-01-14,1002
2704,The staff is always friendly and helpful.,Positive,2025-02-25,1005
2705,The parent-teacher meetings are too short and rushed.,Negative,2025-04-20,1005
2706,My child feels left out because of language barriers.,Negative,2025-05-30,1003
2707,The school library has a great selection of books.,Positive,2025-04-15,1003
2708,The pick-up and drop-off process is chaotic and unsafe.,Negative,2025-06-04,1003
2709,The sports facilities are not well maintained.,Negative,2025-05-19,1005
2710,The school’s anti-bullying policy is effective and well-implemented.,Positive,2025-01-31,1002
2711,The school nurse is attentive and caring.,Positive,2025-01-16,1003
2712,There is a lack of diversity in the teaching staff.,Negative,2025-05-12,1004
2713,I appreciate the school’s focus on mental health and well-being.,Positive,2025-03-30,1002
2714,My child feels anxious about going to school due to peer pressure.,Negative,2025-04-04,1005
2715,The school website is difficult to navigate and find information.,Negative,2025-02-06,1003
2716,My child feels left out because of language barriers.,Negative,2025-03-30,1004
2717,The teachers are very supportive and my child loves going to school.,Positive,2025-03-10,1005
2718,The annual school play was a wonderful experience for my child.,Positive,2025-05-12,1004
2719,Teachers respond quickly to my concerns and emails.,Positive,2025-03-19,1004
2720,There is a lack of diversity in the teaching staff.,Negative,2025-02-08,1004
2721,My child feels safe and enjoys the extracurricular activities.,Positive,2025-04-25,1003
2722,My child has made many friends and enjoys group activities.,Positive,2025-02-26,1002
2723,There are not enough resources for special needs students.,Negative,2025-04-29,1005
2724,The science labs are well-equipped and my child loves experiments.,Positive,2025-01-14,1001
2725,My child’s reading skills have improved a lot this year.,Positive,2025-06-27,1005
2726,Teachers encourage students to ask questions and be curious.,Positive,2025-03-02,1005
2727,The after-school programs are excellent and very engaging.,Positive,2025-05-07,1002
2728,The school bus is often late and unreliable.,Negative,2025-04-06,1005
2729,The teachers make learning fun and interactive.,Positive,2025-01-04,1001
2730,Communication about school events is poor and confusing.,Negative,2025-01-29,1002
2731,There are not enough resources for special needs students.,Negative,2025-03-09,1004
2732,The school’s anti-bullying policy is effective and well-implemented.,Positive,2025-06-28,1002
2733,My child has made many friends and enjoys group activities.,Positive,2025-01-09,1004
2734,The staff is always friendly and helpful.,Positive,2025-02-13,1002
2735,The teachers are very supportive and my child loves going to school.,Positive,2025-06-04,1002
2736,Communication about school events is poor and confusing.,Negative,2025-01-10,1002
2737,The school grounds are clean and well-kept.,Positive,2025-04-18,1004
2738,Teachers respond quickly to my concerns and emails.,Positive,2025-04-13,1003
2739,There is a lack of diversity in the teaching staff.,Negative,2025-03-11,1004
2740,The school encourages creativity and independent thinking.,Positive,2025-06-01,1005
2741,The cafeteria food quality needs improvement.,Negative,2025-02-08,1002
2742,My child has made many friends and enjoys group activities.,Positive,2025-05-06,1004
2743,The art and music programs are outstanding.,Positive,2025-03-17,1002
2744,The school grounds are clean and well-kept.,Positive,2025-03-09,1002
2745,I am dissatisfied with the way discipline issues are handled.,Negative,2025-01-11,1004
2746,My child’s reading skills have improved a lot this year.,Positive,2025-02-07,1002
2747,The school website is difficult to navigate and find information.,Negative,2025-01-18,1002
2748,My child struggles with the math curriculum and needs more support.,Negative,2025-03-11,1003
2749,The school nurse is attentive and caring.,Positive,2025-02-03,1003
2750,I appreciate the regular updates on my child’s progress.,Positive,2025-05-04,1003
2751,My child feels anxious about going to school due to peer pressure.,Negative,2025-01-23,1004
2752,The school website is difficult to navigate and find information.,Negative,2025-04-20,1001
2753,My child’s classroom is too noisy and distracting.,Negative,2025-01-05,1005
2754,The school environment is welcoming and inclusive.,Positive,2025-02-28,1002
2755,The staff is always friendly and helpful.,Positive,2025-04-23,1005
2756,The sports facilities are not well maintained.,Negative,2025-04-28,1004
2757,My child feels anxious about going to school due to peer pressure.,Negative,2025-02-27,1004
2758,Teachers respond quickly to my concerns and emails.,Positive,2025-01-23,1004
2759,My child struggles with the math curriculum and needs more support.,Negative,2025-04-06,1002
2760,My child feels safe and enjoys the extracurricular activities.,Positive,2025-01-19,1004
2761,I feel that parent involvement is not encouraged enough.,Negative,2025-04-13,1002
2762,The school library has a great selection of books.,Positive,2025-04-27,1005
2763,I am dissatisfied with the way discipline issues are handled.,Negative,2025-06-25,1003
2764,My child has made many friends and enjoys group activities.,Positive,2025-05-04,1002
2765,The school encourages creativity and independent thinking.,Positive,2025-04-30,1005
2766,The school nurse is attentive and caring.,Positive,2025-03-27,1003
2767,There are not enough resources for special needs students.,Negative,2025-06-10,1003
2768,The school does not provide enough support for students who are struggling academically.,Negative,2025-03-21,1003
2769,The school grounds are clean and well-kept.,Positive,2025-02-04,1005
2770,The parent-teacher meetings are too short and rushed.,Negative,2025-01-07,1003
2771,The school grounds are clean and well-kept.,Positive,2025-05-25,1001
2772,The staff is always friendly and helpful.,Positive,2025-05-03,1002
2773,The playground equipment needs to be repaired.,Negative,2025-01-04,1001
2774,My child’s reading skills have improved a lot this year.,Positive,2025-01-04,1005
2775,The school bus is often late and unreliable.,Negative,2025-02-03,1003
2776,I am dissatisfied with the way discipline issues are handled.,Negative,2025-05-23,1004
2777,The teachers make learning fun and interactive.,Positive,2025-03-28,1003
2778,My child feels anxious about going to school due to peer pressure.,Negative,2025-02-25,1005
2779,The homework load is overwhelming for my child.,Negative,2025-03-24,1005
2780,The after-school programs are excellent and very engaging.,Positive,2025-06-17,1002
2781,The homework load is overwhelming for my child.,Negative,2025-01-13,1005
2782,I am dissatisfied with the way discipline issues are handled.,Negative,2025-02-01,1004
2783,There are not enough resources for special needs students.,Negative,2025-06-08,1005
2784,The teachers are very supportive and my child loves going to school.,Positive,2025-04-11,1003
2785,There is a lack of communication between teachers and parents.,Negative,2025-01-23,1003
2786,The homework load is overwhelming for my child.,Negative,2025-01-09,1005
2787,The art and music programs are outstanding.,Positive,2025-03-03,1003
2788,"Some classrooms are overcrowded, making it hard for students to focus.",Negative,2025-04-15,1004
2789,The school environment is welcoming and inclusive.,Positive,2025-01-28,1003
2790,The school does not offer enough field trips or outdoor activities.,Negative,2025-02-16,1003
2791,The school website is difficult to navigate and find information.,Negative,2025-04-11,1005
2792,The school environment is welcoming and inclusive.,Positive,2025-04-08,1004
2793,I am dissatisfied with the way discipline issues are handled.,Negative,2025-03-17,1001
2794,There is too much emphasis on standardized testing.,Negative,2025-06-30,1004
2795,The staff is always friendly and helpful.,Positive,2025-06-24,1005
2796,The science labs are well-equipped and my child loves experiments.,Positive,2025-04-15,1003
2797,The after-school programs are excellent and very engaging.,Positive,2025-01-20,1002
2798,The school website is difficult to navigate and find information.,Negative,2025-05-28,1004
2799,The staff is always friendly and helpful.,Positive,2025-04-19,1004
2800,There is a lack of diversity in the teaching staff.,Negative,2025-05-07,1005
2801,Teachers respond quickly to my concerns and emails.,Positive,2025-05-18,1002
2802,The science labs are well-equipped and my child loves experiments.,Positive,2025-06-17,1004
2803,The school nurse is attentive and caring.,Positive,2025-01-14,1001
2804,The sports facilities are not well maintained.,Negative,2025-06-15,1002
2805,The after-school programs are excellent and very engaging.,Positive,2025-01-29,1001
2806,The pick-up and drop-off process is chaotic and unsafe.,Negative,2025-04-24,1001
2807,Teachers respond quickly to my concerns and emails.,Positive,2025-06-14,1005
